id|songId|verseNumber|verseContent
1399|396|2 |"Joy to the earth, the Savior reigns!
Let men their songs employ;
While fields and floods, rocks, hills, and plains,
Repeat the sounding joy,
Repeat the sounding joy,
Repeat, repeat the sounding joy.
"
1400|396|3 |"No more let sin and sorrow grow,
Nor thorns infest the ground;
He comes to make His blessings flow
Far as the curse is found,
Far as the curse is found,
Far as, far as the curse is found.
"
1401|396|4 |"He rules the world with truth and grace,
And makes the nations prove
The glories of His righteousness,
And wonders of His love,
And wonders of His love,
And wonders, and wonders of His love.
"
1402|397|1 |"In the bleak midwinter
Frosty wind made moan;
Earth stood hard as iron,
Water like a stone;
Snow had fallen, snow on snow,
Snow on snow,
In the bleak midwinter,
Long ago.
"
1403|397|2 |"Angels and archangels
May have gathered there,
Cherubim and seraphim
Thronged the air:
But His mother only
In her maiden bliss,
Worshiped the beloved
With a kiss.
"
1404|397|3 |"What can I give Him,
Poor as I am?
If I were a shepherd
I would bring a lamb;
If I were a wise man
I would do my part;
Yet what can I give Him?
Give my heart.
"
1405|398|1 |"Infant holy, infant lowly,
For His bed a cattle stall;
Oxen lowing, little knowing
Christ the babe is Lord of all;
Swift are winging angels singing,
Noels ringing, tidings bringing,
Christ the babe is Lord of all,
Christ the babe is Lord of all.
"
1406|398|2 |"Flocks were sleeping, shepherds keeping
Vigil till the morning new;
Saw the glory, heard the story,
Tidings of the gospel true;
Thus rejoicing, free from sorrow,
Praises voicing greet the morrow,
Christ the babe was born for you,
Christ the babe was born for you.
"
1407|399|1 |"Break forth, O beauteous heavenly light,
And usher in the morning;
Ye shepherds, shrink not with affright,
But hear the angel's warning.
This Child, now weak in infancy,
Our confidence and joy shall be,
The power of Satan breaking,
Our peace eternal making.
"
1408|399|2 |"Break forth, O beauteous heavenly light,
To herald our salvation;
He stoops to earth the God of might,
Our hope and expectation.
He comes in human flesh to dwell,
Our God with us, Immanuel,
The night of darkness ending,
Our fallen race befriending.
"
1409|400|1 |"As it fell upon a night
In the winter weather,
Angels bright in starry height
Began to sing together.
"
1410|400|2 |"Shepherds sleeping on the plain
Woke to see the glory,
All amazed they stood and gazed
And heard the angels' story.
"
1411|400|3 |"Unto you a child is born
In a manger lowly,
Humble, He, yet born to be
The King of Love most holy.
"
1412|400|4 |"Happy angels from afar,
Cease your singing never!
In excelsis gloria!
Forever and forever.
"
1413|401|1 |"It came upon the midnight clear,
That glorious song of old,
From angels bending near the earth
To touch their harps of gold:
""Peace on the earth, good will to men,
From heaven's all-gracious King;""
The world in solemn stillness lay
To hear the angels sing.
"
1414|401|2 |"Still through the cloven skies they come,
With peaceful wings unfurled,
And still their heavenly music floats
O'er all the weary world;
Above its sad and lowly plains
They bend on hovering wing,
And ever o'er its Babel sounds
The blessed angels sing.
"
1415|401|3 |"And ye, beneath life's crushing load,
Whose forms are bending low,
Who toil along the climbing way
With painful steps and slow
Look now! for glad and golden hours
Come swiftly on the wing;
Oh rest beside the weary road,
And hear the angels sing.
"
1416|402|1 |"Lo, how a rose e're blooming
From tender stem hath sprung,
Of Jesse's lineage coming
As men of old have sung.
It came, a floweret bright,
Amid the cold of winter
When half spent was the night.
"
1417|402|2 |"Isaiah 'twas foretold it,
The Rose I have in mind,
With Mary we beheld it,
The virgin mother kind.
To show God's love aright
She bore to them a Savior,
When half spent was the night.
"
1418|403|1 |"O come, all ye faithful, joyful and triumphant,
O come ye, O come ye to Bethlehem!
Come and behold Him, born the King of angels!
O come, let us adore Him,
O come, let us adore Him,
O come, let us adore Him,
Christ, the Lord!
"
1419|403|2 |"Sing, choirs of angels, sing in exultation,
O sing, all ye citizens of heaven above!
Glory to God, all glory in the highest!
O come, let us adore Him,
O come, let us adore Him,
O come, let us adore Him,
Christ, the Lord!
"
1420|403|3 |"Yea, Lord, we greet Thee, born this happy morning,
Jesus, to Thee be all glory given;
Word of the Father, now in flesh appearing!
O come, let us adore Him,
O come, let us adore Him,
O come, let us adore Him,
Christ, the Lord!
"
1421|404|1 |"He was born in a stable bare,
On bed of straw how He sleeps so soundly,
He was born in a stable bare,
Let us worship and to Him bow.
"
1422|404|2 |"Ages long since are past and gone,
When the wise men foretold His coming,
Ages long since are past and gone,
When the wise men foretold His birth.
"
1423|405|1 |"O Jesus sweet, O Jesus mild,
Thy Father's will hast Thou fulfilled;
For Thou hast left Thy heavenly throne
Our lowly state to make Thine own.
O Jesus sweet, O Jesus mild.
"
1424|405|2 |"O Jesus sweet, O Jesus mild,
With joy hast Thou the whole world filled;
Thou comest down from heaven's hall
To comfort us whom tears enthrall.
O Jesus sweet, O Jesus mild.
"
1425|405|3 |"O Jesus sweet, O Jesus mild,
Thou art love's image undefiled.
Inflame our hearts with love's pure fire,
That we may share Thy heart's desire.
O Jesus sweet, O Jesus mild.
"
1426|405|4 |"O Jesus sweet, O Jesus mild,
Help us to do as Thou hast willed.
What'er we have belongs to Thee:
O may we ever faithful be.
O Jesus sweet, O Jesus mild.
"
1427|406|1 |"O little town of Bethlehem,
How still we see thee lie!
Above thy deep and dreamless sleep
The silent stars go by;
Yet in thy dark streets shineth
The everlasting Light;
The hopes and fears of all the years
Are met in thee tonight.
"
1428|406|2 |"For Christ is born of Mary;
And gathered all above,
While mortals sleep, the angels keep
Their watch of wondering love.
O morning stars, together
Proclaim the holy birth!
And praises sing to God the King,
And peace to men on earth!
"
1429|406|3 |"How silently, how silently
The wondrous gift is given!
So God imparts to human hearts
The blessings of His heaven.
No ear may hear His coming;
But in this world of sin,
Where meek souls will receive Him still,
The dear Christ enters in.
"
1430|406|4 |"O holy Child of Bethlehem,
Descend to us, we pray;
Cast out our sin, and enter in
Be born in us today.
We hear the Christmas angels
The great glad tidings tell
Oh, come to us, abide with us,
Our Lord Immanuel!
"
1431|407|1 |"Good Christians, now rejoice,
With heart, and soul, and voice;
Give ye heed to what we say:
Jesus Christ is born today;
Ox and ass before Him bow,
And He is in the manger now.
Christ is born today!
Christ is born today!
"
1432|407|2 |"Good Christians, now rejoice,
With heart, and soul, and voice;
Now ye hear of endless bliss:
Jesus Christ was born for this!
He hath ope'd the heav'nly door,
And we are blessed evermore.
Christ was born for this!
Christ was born for this!
"
1433|407|3 |"Good Christians, now rejoice,
With heart, and soul, and voice;
Now ye need not fear the grave:
Jesus Christ was born to save!
Calls you one and calls you all
To gain His everlasting hall.
Christ was born to save!
Christ was born to save!
"
1434|408|1 |"We three kings of Orient are;
Bearing gifts we traverse afar
Field and fountain, moor and mountain,
Following yonder star.
"
1435|408|2 |"Born a King on Bethlehem's plain,
Gold I bring to crown Him again,
King forever, ceasing never
Over us all to reign.
"
1436|408|3 |"Frankincense to offer have I;
Incense owns a Deity nigh;
Prayer and praising all men raising,
Worship Him, God on high.
"
1437|408|4 |"Myrrh is mine; its bitter perfume
Breathes a life of gathering gloom:
Sorrowing, sighing, bleeding, dying,
Sealed in the stone-cold tomb.
"
1438|408|5 |"Glorious now behold Him arise,
King and God and sacrifice;
Alleluia, Alleluia!
Sounds through the earth and skies.
"
1439|409|1 |"There's a star in the east on Christmas morn.
Rise up, shepherd, and follow.
It will lead to the place and where the Saviour's born,
Rise up, shepherd, and follow.
"
1440|409|2 |"If you take good heed to the angel's words,
Rise up, shepherd, and follow.
You'll forget your flocks, you'll forget your herds,
Rise up, shepherd, and follow.
"
1441|410|1 |"While shepherds watched their flocks by night,
All seated on the ground,
The angel of the Lord came down,
And glory shone around.
"
1442|410|2 |"""Fear nor!"" said he for mighty dread
Had seized their troubled mind
""Glad tidings of great joy I bring,
To you and all mankind.
"
1443|410|3 |"""To you, in David's town this day,
Is born of David's line,
The Savior who is Christ the Lord;
And this shall be the sign:
"
1444|410|4 |"""The heavenly Babe you there shall find
To human view displayed,
All meanly wrapped in swathing bands,
And in a manger laid.""
"
1445|410|5 |"Thus spake the seraph; and forthwith
Appeared a shining throng
Of angels praising God on high,
Who thus addressed their song:
"
1446|410|6 |"""All glory be to God on high,
And to the earth be peace;
Good will henceforth from heaven to men,
Begin and never cease!""
"
1447|411|1 |"Thou didst leave Thy throne
And Thy kingly crown
When Thou camest to earth for me;
But in Bethlehem's home
Was there found no room
For Thy holy nativity.
"
1448|411|2 |"Heaven's arches rang
When the angels sang
Proclaiming Thy royal degree;
But of lowly birth
Didst Thou come to earth,
And in greatest humility.
"
1449|411|3 |"The foxes found rest,
And the birds their nest
In the shade of the forest tree;
But Thy couch was the sod,
O Thou Son of God,
In the deserts of Galilee.
"
1450|411|4 |"Thou camest, O Lord,
With the living word
That should set Thy people free;
But with mocking scorn,
And with crown of thorn,
They bore Thee to Calvary.
"
1451|411|5 |"When the heavens shall ring,
And the angels sing,
At Thy coming to victory,
Let Thy voice call me home,
Saying, ""Yet there is room,
There is room at My side for thee.""
"
1452|412|1 |"What child is this, who, laid to rest,
On Mary's lap is sleeping?
Whom angels greet with anthems sweet,
While shepherds watch are keeping?
"
1453|412|2 |"Why lies He in such mean estate
Where ox and ass are feeding?
Good Christian, fear: for sinners here
The silent Word is pleading.
"
1454|412|3 |"So bring Him incense, gold, and myrrh,
Come, peasant, king, to own Him,
The King of kings salvation brings,
Let loving hearts enthrone Him.
"
1455|413|1 |"Angels we have heard on high,
Singing sweetly through the night,
And the mountains in reply
Echoing their brave delight.
"
1456|413|2 |"Shepherds, why this jubilee?
Why these songs of happy cheer?
What great brightness did you see?
What great tidings did you hear?
"
1457|413|3 |"Come to Bethlehem and see
Christ whose birth the angels sing;
Come, adore on bended knee
Christ, the Lord, the newborn King.
"
1458|413|4 |"See Him in a manger laid
Whom the angels praise above;
Mary, Joseph, lend your aid,
While we raise our hearts in love.
"
